"subject" "condition" "item" "variable" "value"
"9087" 4 "c" 8 "TRC" 3
"9088" 4 "c" 8 "TRC" 1
"9089" 4 "c" 8 "TRC" 3
"9090" 4 "c" 8 "TRC" 2
"9091" 4 "c" 8 "TRC" 1
"9092" 4 "c" 8 "TRC" NA
"9093" 4 "c" 8 "TRC" 4
"9094" 4 "c" 8 "TRC" NA
"9095" 4 "c" 8 "TRC" NA
"9096" 4 "c" 8 "TRC" NA
"9097" 4 "b" 7 "TRC" 0
"9098" 4 "b" 7 "TRC" 1
"9099" 4 "b" 7 "TRC" 2
"9100" 4 "b" 7 "TRC" 2
"9101" 4 "b" 7 "TRC" 4
"9102" 4 "b" 7 "TRC" 2
"9103" 4 "b" 7 "TRC" 3
"9104" 4 "b" 7 "TRC" 5
"9105" 4 "b" 7 "TRC" 1
"9106" 4 "b" 7 "TRC" 3
"9107" 4 "b" 7 "TRC" NA
"9108" 4 "b" 7 "TRC" NA
"9109" 4 "d" 9 "TRC" 0
"9110" 4 "d" 9 "TRC" 1
"9111" 4 "d" 9 "TRC" 2
"9112" 4 "d" 9 "TRC" 0
"9113" 4 "d" 9 "TRC" 0
"9114" 4 "d" 9 "TRC" 1
"9115" 4 "d" 9 "TRC" 1
"9116" 4 "d" 9 "TRC" NA
"9117" 4 "d" 9 "TRC" 2
"9118" 4 "d" 9 "TRC" NA
"9119" 4 "d" 9 "TRC" NA
"9120" 4 "d" 9 "TRC" NA
"9121" 4 "a" 10 "TRC" 0
"9122" 4 "a" 10 "TRC" 1
"9123" 4 "a" 10 "TRC" 2
"9124" 4 "a" 10 "TRC" 0
"9125" 4 "a" 10 "TRC" 4
"9126" 4 "a" 10 "TRC" 4
"9127" 4 "a" 10 "TRC" 0
"9128" 4 "a" 10 "TRC" 3
"9129" 4 "a" 10 "TRC" 2
"9130" 4 "a" 10 "TRC" 1
"9131" 4 "a" 10 "TRC" 5
"9132" 4 "a" 10 "TRC" NA
"9133" 4 "c" 12 "TRC" 0
"9134" 4 "c" 12 "TRC" 0
"9135" 4 "c" 12 "TRC" 2
"9136" 4 "c" 12 "TRC" 1
"9137" 4 "c" 12 "TRC" 1
"9138" 4 "c" 12 "TRC" 1
"9139" 4 "c" 12 "TRC" 1
"9140" 4 "c" 12 "TRC" NA
"9141" 4 "c" 12 "TRC" 1
"9142" 4 "c" 12 "TRC" NA
"9143" 4 "c" 12 "TRC" NA
"9144" 4 "c" 12 "TRC" NA
"9145" 5 "b" 2 "TRC" 0
"9146" 5 "b" 2 "TRC" 1
"9147" 5 "b" 2 "TRC" 2
"9148" 5 "b" 2 "TRC" 1
"9149" 5 "b" 2 "TRC" 0
"9150" 5 "b" 2 "TRC" 0
"9151" 5 "b" 2 "TRC" 2
"9152" 5 "b" 2 "TRC" 4
"9153" 5 "b" 2 "TRC" 1
"9154" 5 "b" 2 "TRC" 1
"9155" 5 "b" 2 "TRC" NA
"9156" 5 "b" 2 "TRC" NA
"9157" 5 "d" 4 "TRC" 0
"9158" 5 "d" 4 "TRC" 1
"9159" 5 "d" 4 "TRC" 2
"9160" 5 "d" 4 "TRC" 2
"9161" 5 "d" 4 "TRC" 2
"9162" 5 "d" 4 "TRC" 0
"9163" 5 "d" 4 "TRC" 2
"9164" 5 "d" 4 "TRC" 1
"9165" 5 "d" 4 "TRC" 3
"9166" 5 "d" 4 "TRC" NA
"9167" 5 "d" 4 "TRC" NA
"9168" 5 "d" 4 "TRC" NA
"9169" 5 "a" 9 "TRC" 0
"9170" 5 "a" 9 "TRC" 1
"9171" 5 "a" 9 "TRC" 0
"9172" 5 "a" 9 "TRC" 4
"9173" 5 "a" 9 "TRC" 2
"9174" 5 "a" 9 "TRC" 2
"9175" 5 "a" 9 "TRC" 2
"9176" 5 "a" 9 "TRC" 3
"9177" 5 "a" 9 "TRC" 1
"9178" 5 "a" 9 "TRC" 3
"9179" 5 "a" 9 "TRC" NA
"9180" 5 "a" 9 "TRC" NA
"9181" 5 "d" 12 "TRC" 0
"9182" 5 "d" 12 "TRC" 0
"9183" 5 "d" 12 "TRC" 1
"9184" 5 "d" 12 "TRC" 1
"9185" 5 "d" 12 "TRC" 0
"9186" 5 "d" 12 "TRC" 1
"9187" 5 "d" 12 "TRC" 2
"9188" 5 "d" 12 "TRC" 1
"9189" 5 "d" 12 "TRC" 2
"9190" 5 "d" 12 "TRC" NA
"9191" 5 "d" 12 "TRC" NA
"9192" 5 "d" 12 "TRC" NA
"9193" 5 "c" 7 "TRC" 0
"9194" 5 "c" 7 "TRC" 0
"9195" 5 "c" 7 "TRC" 0
"9196" 5 "c" 7 "TRC" 0
"9197" 5 "c" 7 "TRC" 1
"9198" 5 "c" 7 "TRC" 0
"9199" 5 "c" 7 "TRC" 0
"9200" 5 "c" 7 "TRC" NA
"9201" 5 "c" 7 "TRC" 2
"9202" 5 "c" 7 "TRC" NA
"9203" 5 "c" 7 "TRC" NA
"9204" 5 "c" 7 "TRC" NA
"9205" 5 "a" 5 "TRC" 0
"9206" 5 "a" 5 "TRC" 0
"9207" 5 "a" 5 "TRC" 4
"9208" 5 "a" 5 "TRC" 1
"9209" 5 "a" 5 "TRC" 1
"9210" 5 "a" 5 "TRC" 1
"9211" 5 "a" 5 "TRC" 2
"9212" 5 "a" 5 "TRC" 0
"9213" 5 "a" 5 "TRC" 3
"9214" 5 "a" 5 "TRC" 2
"9215" 5 "a" 5 "TRC" 2
"9216" 5 "a" 5 "TRC" NA
"9217" 5 "d" 16 "TRC" 0
"9218" 5 "d" 16 "TRC" 2
"9219" 5 "d" 16 "TRC" 0
"9220" 5 "d" 16 "TRC" 0
"9221" 5 "d" 16 "TRC" 1
"9222" 5 "d" 16 "TRC" 0
"9223" 5 "d" 16 "TRC" 2
"9224" 5 "d" 16 "TRC" 1
"9225" 5 "d" 16 "TRC" 1
"9226" 5 "d" 16 "TRC" NA
"9227" 5 "d" 16 "TRC" NA
"9228" 5 "d" 16 "TRC" NA
"9229" 5 "b" 14 "TRC" 0
"9230" 5 "b" 14 "TRC" 1
"9231" 5 "b" 14 "TRC" 2
"9232" 5 "b" 14 "TRC" 0
"9233" 5 "b" 14 "TRC" 2
"9234" 5 "b" 14 "TRC" 1
"9235" 5 "b" 14 "TRC" 0
"9236" 5 "b" 14 "TRC" 2
"9237" 5 "b" 14 "TRC" 4
"9238" 5 "b" 14 "TRC" 2
"9239" 5 "b" 14 "TRC" 1
"9240" 5 "b" 14 "TRC" NA
"9241" 5 "b" 6 "TRC" 0
"9242" 5 "b" 6 "TRC" 1
"9243" 5 "b" 6 "TRC" 1
"9244" 5 "b" 6 "TRC" 1
"9245" 5 "b" 6 "TRC" 0
"9246" 5 "b" 6 "TRC" 1
"9247" 5 "b" 6 "TRC" 0
"9248" 5 "b" 6 "TRC" 1
"9249" 5 "b" 6 "TRC" 1
"9250" 5 "b" 6 "TRC" 0
"9251" 5 "b" 6 "TRC" 2
"9252" 5 "b" 6 "TRC" NA
"9253" 5 "c" 15 "TRC" 0
"9254" 5 "c" 15 "TRC" 0
"9255" 5 "c" 15 "TRC" 1
"9256" 5 "c" 15 "TRC" 2
"9257" 5 "c" 15 "TRC" 0
"9258" 5 "c" 15 "TRC" 1
"9259" 5 "c" 15 "TRC" 0
"9260" 5 "c" 15 "TRC" 1
"9261" 5 "c" 15 "TRC" 2
"9262" 5 "c" 15 "TRC" NA
"9263" 5 "c" 15 "TRC" NA
"9264" 5 "c" 15 "TRC" NA
"9265" 5 "a" 1 "TRC" 0
"9266" 5 "a" 1 "TRC" 2
"9267" 5 "a" 1 "TRC" 1
"9268" 5 "a" 1 "TRC" 2
"9269" 5 "a" 1 "TRC" 0
"9270" 5 "a" 1 "TRC" 2
"9271" 5 "a" 1 "TRC" 0
"9272" 5 "a" 1 "TRC" 2
"9273" 5 "a" 1 "TRC" NA
"9274" 5 "a" 1 "TRC" 3
"9275" 5 "a" 1 "TRC" NA
"9276" 5 "a" 1 "TRC" NA
"9277" 5 "d" 8 "TRC" 0
"9278" 5 "d" 8 "TRC" 0
"9279" 5 "d" 8 "TRC" 3
"9280" 5 "d" 8 "TRC" 0
"9281" 5 "d" 8 "TRC" 1
"9282" 5 "d" 8 "TRC" 0
"9283" 5 "d" 8 "TRC" 1
"9284" 5 "d" 8 "TRC" NA
"9285" 5 "d" 8 "TRC" 2
"9286" 5 "d" 8 "TRC" NA
"9287" 5 "d" 8 "TRC" NA
"9288" 5 "d" 8 "TRC" NA
"9289" 5 "b" 10 "TRC" 0
"9290" 5 "b" 10 "TRC" 1
"9291" 5 "b" 10 "TRC" 1
"9292" 5 "b" 10 "TRC" 0
"9293" 5 "b" 10 "TRC" 0
"9294" 5 "b" 10 "TRC" 1
"9295" 5 "b" 10 "TRC" 1
"9296" 5 "b" 10 "TRC" 4
"9297" 5 "b" 10 "TRC" 3
"9298" 5 "b" 10 "TRC" 0
"9299" 5 "b" 10 "TRC" 2
"9300" 5 "b" 10 "TRC" NA
"9301" 5 "a" 13 "TRC" 0
"9302" 5 "a" 13 "TRC" 1
"9303" 5 "a" 13 "TRC" 0
"9304" 5 "a" 13 "TRC" 0
"9305" 5 "a" 13 "TRC" 3
"9306" 5 "a" 13 "TRC" 0
"9307" 5 "a" 13 "TRC" 1
"9308" 5 "a" 13 "TRC" 2
"9309" 5 "a" 13 "TRC" 0
"9310" 5 "a" 13 "TRC" 2
"9311" 5 "a" 13 "TRC" NA
"9312" 5 "a" 13 "TRC" NA
"9313" 5 "c" 3 "TRC" 0
"9314" 5 "c" 3 "TRC" 2
"9315" 5 "c" 3 "TRC" 2
"9316" 5 "c" 3 "TRC" 2
"9317" 5 "c" 3 "TRC" 1
"9318" 5 "c" 3 "TRC" 0
"9319" 5 "c" 3 "TRC" 2
"9320" 5 "c" 3 "TRC" 0
"9321" 5 "c" 3 "TRC" 0
"9322" 5 "c" 3 "TRC" 2
"9323" 5 "c" 3 "TRC" NA
"9324" 5 "c" 3 "TRC" NA
"9325" 6 "a" 4 "TRC" 0
"9326" 6 "a" 4 "TRC" 0
"9327" 6 "a" 4 "TRC" 6
"9328" 6 "a" 4 "TRC" 2
"9329" 6 "a" 4 "TRC" 1
"9330" 6 "a" 4 "TRC" 2
"9331" 6 "a" 4 "TRC" 2
"9332" 6 "a" 4 "TRC" 2
"9333" 6 "a" 4 "TRC" 3
"9334" 6 "a" 4 "TRC" 1
"9335" 6 "a" 4 "TRC" NA
"9336" 6 "a" 4 "TRC" NA
"9337" 6 "b" 9 "TRC" 0
"9338" 6 "b" 9 "TRC" 1
"9339" 6 "b" 9 "TRC" 1
"9340" 6 "b" 9 "TRC" 3
"9341" 6 "b" 9 "TRC" 3
"9342" 6 "b" 9 "TRC" 2
"9343" 6 "b" 9 "TRC" 2
"9344" 6 "b" 9 "TRC" 2
"9345" 6 "b" 9 "TRC" 1
"9346" 6 "b" 9 "TRC" NA
"9347" 6 "b" 9 "TRC" NA
"9348" 6 "b" 9 "TRC" NA
"9349" 6 "c" 10 "TRC" 0
"9350" 6 "c" 10 "TRC" 0
"9351" 6 "c" 10 "TRC" 3
"9352" 6 "c" 10 "TRC" 2
"9353" 6 "c" 10 "TRC" 0
"9354" 6 "c" 10 "TRC" 1
"9355" 6 "c" 10 "TRC" 0
"9356" 6 "c" 10 "TRC" 2
"9357" 6 "c" 10 "TRC" 0
"9358" 6 "c" 10 "TRC" 3
"9359" 6 "c" 10 "TRC" NA
"9360" 6 "c" 10 "TRC" NA
"9361" 6 "b" 5 "TRC" 0
"9362" 6 "b" 5 "TRC" 0
"9363" 6 "b" 5 "TRC" 1
"9364" 6 "b" 5 "TRC" 1
"9365" 6 "b" 5 "TRC" 4
"9366" 6 "b" 5 "TRC" 1
"9367" 6 "b" 5 "TRC" 1
"9368" 6 "b" 5 "TRC" 2
"9369" 6 "b" 5 "TRC" 2
"9370" 6 "b" 5 "TRC" 1
"9371" 6 "b" 5 "TRC" NA
"9372" 6 "b" 5 "TRC" NA
"9373" 6 "a" 8 "TRC" 0
"9374" 6 "a" 8 "TRC" 0
"9375" 6 "a" 8 "TRC" 1
"9376" 6 "a" 8 "TRC" 1
"9377" 6 "a" 8 "TRC" 3
"9378" 6 "a" 8 "TRC" 2
"9379" 6 "a" 8 "TRC" 1
"9380" 6 "a" 8 "TRC" 4
"9381" 6 "a" 8 "TRC" NA
"9382" 6 "a" 8 "TRC" 1
"9383" 6 "a" 8 "TRC" NA
"9384" 6 "a" 8 "TRC" NA
"9385" 6 "c" 2 "TRC" 0
"9386" 6 "c" 2 "TRC" 0
"9387" 6 "c" 2 "TRC" 3
"9388" 6 "c" 2 "TRC" 3
"9389" 6 "c" 2 "TRC" 1
"9390" 6 "c" 2 "TRC" 0
"9391" 6 "c" 2 "TRC" 3
"9392" 6 "c" 2 "TRC" NA
"9393" 6 "c" 2 "TRC" NA
"9394" 6 "c" 2 "TRC" NA
"9395" 6 "c" 2 "TRC" NA
"9396" 6 "c" 2 "TRC" NA
"9397" 6 "c" 6 "TRC" 0
"9398" 6 "c" 6 "TRC" 1
"9399" 6 "c" 6 "TRC" 2
"9400" 6 "c" 6 "TRC" 0
"9401" 6 "c" 6 "TRC" 0
"9402" 6 "c" 6 "TRC" 1
"9403" 6 "c" 6 "TRC" 0
"9404" 6 "c" 6 "TRC" 1
"9405" 6 "c" 6 "TRC" 0
"9406" 6 "c" 6 "TRC" 1
"9407" 6 "c" 6 "TRC" NA
"9408" 6 "c" 6 "TRC" NA
"9409" 6 "a" 12 "TRC" 0
"9410" 6 "a" 12 "TRC" 1
"9411" 6 "a" 12 "TRC" 6
"9412" 6 "a" 12 "TRC" 2
"9413" 6 "a" 12 "TRC" 3
"9414" 6 "a" 12 "TRC" 1
"9415" 6 "a" 12 "TRC" 2
"9416" 6 "a" 12 "TRC" 2
"9417" 6 "a" 12 "TRC" 1
"9418" 6 "a" 12 "TRC" 2
"9419" 6 "a" 12 "TRC" NA
"9420" 6 "a" 12 "TRC" NA
"9421" 6 "c" 14 "TRC" 0
"9422" 6 "c" 14 "TRC" 3
"9423" 6 "c" 14 "TRC" 3
"9424" 6 "c" 14 "TRC" 0
"9425" 6 "c" 14 "TRC" 2
"9426" 6 "c" 14 "TRC" 2
"9427" 6 "c" 14 "TRC" 0
"9428" 6 "c" 14 "TRC" 0
"9429" 6 "c" 14 "TRC" 1
"9430" 6 "c" 14 "TRC" NA
"9431" 6 "c" 14 "TRC" NA
"9432" 6 "c" 14 "TRC" NA
"9433" 6 "a" 16 "TRC" 0
"9434" 6 "a" 16 "TRC" 4
"9435" 6 "a" 16 "TRC" 3
"9436" 6 "a" 16 "TRC" 2
"9437" 6 "a" 16 "TRC" 1
"9438" 6 "a" 16 "TRC" 1
"9439" 6 "a" 16 "TRC" 3
"9440" 6 "a" 16 "TRC" 5
"9441" 6 "a" 16 "TRC" 1
"9442" 6 "a" 16 "TRC" NA
"9443" 6 "a" 16 "TRC" NA
"9444" 6 "a" 16 "TRC" NA
"9445" 6 "b" 1 "TRC" 0
"9446" 6 "b" 1 "TRC" 0
"9447" 6 "b" 1 "TRC" 5
"9448" 6 "b" 1 "TRC" 2
"9449" 6 "b" 1 "TRC" 4
"9450" 6 "b" 1 "TRC" 5
"9451" 6 "b" 1 "TRC" 2
"9452" 6 "b" 1 "TRC" 3
"9453" 6 "b" 1 "TRC" NA
"9454" 6 "b" 1 "TRC" 1
"9455" 6 "b" 1 "TRC" NA
"9456" 6 "b" 1 "TRC" NA
"9457" 6 "d" 3 "TRC" 0
"9458" 6 "d" 3 "TRC" NA
"9459" 6 "d" 3 "TRC" 0
"9460" 6 "d" 3 "TRC" 2
"9461" 6 "d" 3 "TRC" 1
"9462" 6 "d" 3 "TRC" 1
"9463" 6 "d" 3 "TRC" 2
"9464" 6 "d" 3 "TRC" 0
"9465" 6 "d" 3 "TRC" NA
"9466" 6 "d" 3 "TRC" 0
"9467" 6 "d" 3 "TRC" NA
"9468" 6 "d" 3 "TRC" NA
"9469" 6 "d" 7 "TRC" 0
"9470" 6 "d" 7 "TRC" 2
"9471" 6 "d" 7 "TRC" 2
"9472" 6 "d" 7 "TRC" 0
"9473" 6 "d" 7 "TRC" 3
"9474" 6 "d" 7 "TRC" 0
"9475" 6 "d" 7 "TRC" 1
"9476" 6 "d" 7 "TRC" 0
"9477" 6 "d" 7 "TRC" 2
"9478" 6 "d" 7 "TRC" NA
"9479" 6 "d" 7 "TRC" NA
"9480" 6 "d" 7 "TRC" NA
"9481" 6 "d" 15 "TRC" 0
"9482" 6 "d" 15 "TRC" 2
"9483" 6 "d" 15 "TRC" 1
"9484" 6 "d" 15 "TRC" NA
"9485" 6 "d" 15 "TRC" 2
"9486" 6 "d" 15 "TRC" 1
"9487" 6 "d" 15 "TRC" 1
"9488" 6 "d" 15 "TRC" 0
"9489" 6 "d" 15 "TRC" 1
"9490" 6 "d" 15 "TRC" NA
"9491" 6 "d" 15 "TRC" NA
"9492" 6 "d" 15 "TRC" NA
"9493" 7 "c" 5 "TRC" 0
"9494" 7 "c" 5 "TRC" 0
"9495" 7 "c" 5 "TRC" 3
"9496" 7 "c" 5 "TRC" 2
"9497" 7 "c" 5 "TRC" 8
"9498" 7 "c" 5 "TRC" 2
"9499" 7 "c" 5 "TRC" 3
"9500" 7 "c" 5 "TRC" 1
"9501" 7 "c" 5 "TRC" 3
"9502" 7 "c" 5 "TRC" 3
"9503" 7 "c" 5 "TRC" NA
"9504" 7 "c" 5 "TRC" NA
"9505" 7 "d" 2 "TRC" 0
"9506" 7 "d" 2 "TRC" 2
"9507" 7 "d" 2 "TRC" 2
"9508" 7 "d" 2 "TRC" 1
"9509" 7 "d" 2 "TRC" 0
"9510" 7 "d" 2 "TRC" 0
"9511" 7 "d" 2 "TRC" 0
"9512" 7 "d" 2 "TRC" 1
"9513" 7 "d" 2 "TRC" 3
"9514" 7 "d" 2 "TRC" NA
"9515" 7 "d" 2 "TRC" NA
"9516" 7 "d" 2 "TRC" NA
"9517" 7 "b" 12 "TRC" 0
"9518" 7 "b" 12 "TRC" 0
"9519" 7 "b" 12 "TRC" 1
"9520" 7 "b" 12 "TRC" 3
"9521" 7 "b" 12 "TRC" 0
"9522" 7 "b" 12 "TRC" 0
"9523" 7 "b" 12 "TRC" 0
"9524" 7 "b" 12 "TRC" 1
"9525" 7 "b" 12 "TRC" 1
"9526" 7 "b" 12 "TRC" 2
"9527" 7 "b" 12 "TRC" NA
"9528" 7 "b" 12 "TRC" NA
"9529" 7 "a" 15 "TRC" 0
"9530" 7 "a" 15 "TRC" 0
"9531" 7 "a" 15 "TRC" 0
"9532" 7 "a" 15 "TRC" 0
"9533" 7 "a" 15 "TRC" 1
"9534" 7 "a" 15 "TRC" 1
"9535" 7 "a" 15 "TRC" 1
"9536" 7 "a" 15 "TRC" 1
"9537" 7 "a" 15 "TRC" NA
"9538" 7 "a" 15 "TRC" 1
"9539" 7 "a" 15 "TRC" NA
"9540" 7 "a" 15 "TRC" NA
"9541" 7 "a" 3 "TRC" 0
"9542" 7 "a" 3 "TRC" 1
"9543" 7 "a" 3 "TRC" 0
"9544" 7 "a" 3 "TRC" 0
"9545" 7 "a" 3 "TRC" 1
"9546" 7 "a" 3 "TRC" 0
"9547" 7 "a" 3 "TRC" 0
"9548" 7 "a" 3 "TRC" 1
"9549" 7 "a" 3 "TRC" 0
"9550" 7 "a" 3 "TRC" 1
"9551" 7 "a" 3 "TRC" 1
"9552" 7 "a" 3 "TRC" NA
"9553" 7 "b" 4 "TRC" 0
"9554" 7 "b" 4 "TRC" 0
"9555" 7 "b" 4 "TRC" 1
"9556" 7 "b" 4 "TRC" 0
"9557" 7 "b" 4 "TRC" 1
"9558" 7 "b" 4 "TRC" 0
"9559" 7 "b" 4 "TRC" 0
"9560" 7 "b" 4 "TRC" 0
"9561" 7 "b" 4 "TRC" 1
"9562" 7 "b" 4 "TRC" 4
"9563" 7 "b" 4 "TRC" NA
"9564" 7 "b" 4 "TRC" NA
"9565" 7 "c" 9 "TRC" 0
"9566" 7 "c" 9 "TRC" 0
"9567" 7 "c" 9 "TRC" 0
"9568" 7 "c" 9 "TRC" 0
"9569" 7 "c" 9 "TRC" 0
"9570" 7 "c" 9 "TRC" 0
"9571" 7 "c" 9 "TRC" 0
"9572" 7 "c" 9 "TRC" 1
"9573" 7 "c" 9 "TRC" 1
"9574" 7 "c" 9 "TRC" NA
"9575" 7 "c" 9 "TRC" NA
"9576" 7 "c" 9 "TRC" NA
"9577" 7 "d" 6 "TRC" 0
"9578" 7 "d" 6 "TRC" 1
"9579" 7 "d" 6 "TRC" 2
"9580" 7 "d" 6 "TRC" 1
"9581" 7 "d" 6 "TRC" 2
"9582" 7 "d" 6 "TRC" 3
"9583" 7 "d" 6 "TRC" 1
"9584" 7 "d" 6 "TRC" 1
"9585" 7 "d" 6 "TRC" 0
"9586" 7 "d" 6 "TRC" 3
"9587" 7 "d" 6 "TRC" NA
"9588" 7 "d" 6 "TRC" NA
"9589" 7 "b" 16 "TRC" 0
"9590" 7 "b" 16 "TRC" 0
"9591" 7 "b" 16 "TRC" 0
"9592" 7 "b" 16 "TRC" 0
"9593" 7 "b" 16 "TRC" 0
"9594" 7 "b" 16 "TRC" 0
"9595" 7 "b" 16 "TRC" 0
"9596" 7 "b" 16 "TRC" 0
"9597" 7 "b" 16 "TRC" 4
"9598" 7 "b" 16 "TRC" NA
"9599" 7 "b" 16 "TRC" NA
"9600" 7 "b" 16 "TRC" NA
"9601" 7 "d" 10 "TRC" 0
"9602" 7 "d" 10 "TRC" 0
"9603" 7 "d" 10 "TRC" 1
"9604" 7 "d" 10 "TRC" 1
"9605" 7 "d" 10 "TRC" 1
"9606" 7 "d" 10 "TRC" 0
"9607" 7 "d" 10 "TRC" 0
"9608" 7 "d" 10 "TRC" 1
"9609" 7 "d" 10 "TRC" 1
"9610" 7 "d" 10 "TRC" 3
"9611" 7 "d" 10 "TRC" NA
"9612" 7 "d" 10 "TRC" NA
"9613" 7 "b" 8 "TRC" 0
"9614" 7 "b" 8 "TRC" 2
"9615" 7 "b" 8 "TRC" 0
"9616" 7 "b" 8 "TRC" 0
"9617" 7 "b" 8 "TRC" 1
"9618" 7 "b" 8 "TRC" 1
"9619" 7 "b" 8 "TRC" 0
"9620" 7 "b" 8 "TRC" 2
"9621" 7 "b" 8 "TRC" 0
"9622" 7 "b" 8 "TRC" 1
"9623" 7 "b" 8 "TRC" NA
"9624" 7 "b" 8 "TRC" NA
"9625" 7 "d" 14 "TRC" 0
"9626" 7 "d" 14 "TRC" 1
"9627" 7 "d" 14 "TRC" 2
"9628" 7 "d" 14 "TRC" 1
"9629" 7 "d" 14 "TRC" 0
"9630" 7 "d" 14 "TRC" 0
"9631" 7 "d" 14 "TRC" 0
"9632" 7 "d" 14 "TRC" 1
"9633" 7 "d" 14 "TRC" 1
"9634" 7 "d" 14 "TRC" NA
"9635" 7 "d" 14 "TRC" NA
"9636" 7 "d" 14 "TRC" NA
"9637" 7 "c" 1 "TRC" 0
"9638" 7 "c" 1 "TRC" 0
"9639" 7 "c" 1 "TRC" 0
"9640" 7 "c" 1 "TRC" 0
"9641" 7 "c" 1 "TRC" 0
"9642" 7 "c" 1 "TRC" 0
"9643" 7 "c" 1 "TRC" 0
"9644" 7 "c" 1 "TRC" NA
"9645" 7 "c" 1 "TRC" 1
"9646" 7 "c" 1 "TRC" NA
"9647" 7 "c" 1 "TRC" NA
"9648" 7 "c" 1 "TRC" NA
"9649" 7 "c" 13 "TRC" 0
"9650" 7 "c" 13 "TRC" NA
"9651" 7 "c" 13 "TRC" 0
"9652" 7 "c" 13 "TRC" 0
"9653" 7 "c" 13 "TRC" 0
"9654" 7 "c" 13 "TRC" 0
"9655" 7 "c" 13 "TRC" 0
"9656" 7 "c" 13 "TRC" 1
"9657" 7 "c" 13 "TRC" 1
"9658" 7 "c" 13 "TRC" NA
"9659" 7 "c" 13 "TRC" NA
"9660" 7 "c" 13 "TRC" NA
"9661" 7 "a" 7 "TRC" 0
"9662" 7 "a" 7 "TRC" 0
"9663" 7 "a" 7 "TRC" 0
"9664" 7 "a" 7 "TRC" 0
"9665" 7 "a" 7 "TRC" 0
"9666" 7 "a" 7 "TRC" 0
"9667" 7 "a" 7 "TRC" 0
"9668" 7 "a" 7 "TRC" 0
"9669" 7 "a" 7 "TRC" NA
"9670" 7 "a" 7 "TRC" 1
"9671" 7 "a" 7 "TRC" NA
"9672" 7 "a" 7 "TRC" NA
"9673" 8 "c" 12 "TRC" 0
"9674" 8 "c" 12 "TRC" 2
"9675" 8 "c" 12 "TRC" 1
"9676" 8 "c" 12 "TRC" 1
"9677" 8 "c" 12 "TRC" 2
"9678" 8 "c" 12 "TRC" 1
"9679" 8 "c" 12 "TRC" 1
"9680" 8 "c" 12 "TRC" 1
"9681" 8 "c" 12 "TRC" NA
"9682" 8 "c" 12 "TRC" NA
"9683" 8 "c" 12 "TRC" NA
"9684" 8 "c" 12 "TRC" NA
"9685" 8 "b" 7 "TRC" 0
"9686" 8 "b" 7 "TRC" 0
"9687" 8 "b" 7 "TRC" 2
"9688" 8 "b" 7 "TRC" 2
"9689" 8 "b" 7 "TRC" 0
"9690" 8 "b" 7 "TRC" 1
"9691" 8 "b" 7 "TRC" 4
"9692" 8 "b" 7 "TRC" 4
"9693" 8 "b" 7 "TRC" 1
"9694" 8 "b" 7 "TRC" 1
"9695" 8 "b" 7 "TRC" NA
"9696" 8 "b" 7 "TRC" NA
"9697" 8 "c" 4 "TRC" 0
"9698" 8 "c" 4 "TRC" 0
"9699" 8 "c" 4 "TRC" 2
"9700" 8 "c" 4 "TRC" 1
"9701" 8 "c" 4 "TRC" 2
"9702" 8 "c" 4 "TRC" 0
"9703" 8 "c" 4 "TRC" 1
"9704" 8 "c" 4 "TRC" NA
"9705" 8 "c" 4 "TRC" NA
"9706" 8 "c" 4 "TRC" NA
"9707" 8 "c" 4 "TRC" NA
"9708" 8 "c" 4 "TRC" NA
"9709" 8 "a" 10 "TRC" 0
"9710" 8 "a" 10 "TRC" 1
"9711" 8 "a" 10 "TRC" 4
"9712" 8 "a" 10 "TRC" 2
"9713" 8 "a" 10 "TRC" 0
"9714" 8 "a" 10 "TRC" 1
"9715" 8 "a" 10 "TRC" 0
"9716" 8 "a" 10 "TRC" 2
"9717" 8 "a" 10 "TRC" 2
"9718" 8 "a" 10 "TRC" NA
"9719" 8 "a" 10 "TRC" 4
"9720" 8 "a" 10 "TRC" NA
"9721" 8 "a" 2 "TRC" 0
"9722" 8 "a" 2 "TRC" 2
"9723" 8 "a" 2 "TRC" 3
"9724" 8 "a" 2 "TRC" 0
"9725" 8 "a" 2 "TRC" 2
"9726" 8 "a" 2 "TRC" 2
"9727" 8 "a" 2 "TRC" 2
"9728" 8 "a" 2 "TRC" 2
"9729" 8 "a" 2 "TRC" 2
"9730" 8 "a" 2 "TRC" NA
"9731" 8 "a" 2 "TRC" NA
"9732" 8 "a" 2 "TRC" NA
"9733" 8 "c" 8 "TRC" 0
"9734" 8 "c" 8 "TRC" 2
"9735" 8 "c" 8 "TRC" 4
"9736" 8 "c" 8 "TRC" 2
"9737" 8 "c" 8 "TRC" 3
"9738" 8 "c" 8 "TRC" 0
"9739" 8 "c" 8 "TRC" 2
"9740" 8 "c" 8 "TRC" 1
"9741" 8 "c" 8 "TRC" 1
"9742" 8 "c" 8 "TRC" NA
"9743" 8 "c" 8 "TRC" NA
"9744" 8 "c" 8 "TRC" NA
"9745" 8 "b" 15 "TRC" 0
"9746" 8 "b" 15 "TRC" 1
"9747" 8 "b" 15 "TRC" 3
"9748" 8 "b" 15 "TRC" 2
"9749" 8 "b" 15 "TRC" 3
"9750" 8 "b" 15 "TRC" 0
"9751" 8 "b" 15 "TRC" 0
